Resolution,Date,Summary
A/HRC/RES/48/9,2021/10/08,Question of the death penalty :resolution /adopted by the Human Rights Council at its 48th session
A/HRC/RES/48/10,2021/10/08,The right to development :resolution /adopted by the Human Rights Council at its 48th session
A/HRC/RES/48/13,2021/10/08,"The human right to a clean, healthy and sustainable environment :resolution /adopted by the Human Rights Council at its 48th session"
A/HRC/RES/48/14,2021/10/08,Mandate of the Special Rapporteur on the promotion and protection of human rights in the context of climate change :resolution /adopted by the Human Rights Council at its 48th session
A/HRC/RES/48/15,2021/10/08,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 48th session
A/HRC/RES/48/16,2021/10/08,Situation of human rights in Burundi :resolution /adopted by the Human Rights Council at its 48th session
A/HRC/48/L.31,2021/10/08,"Child, early and forced marriage in times of crisis, including the COVID-19 pandemic :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.61,2021/10/08,"Child, early and forced marriage in times of crisis, including the COVID-19 pandemic :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.62,2021/10/08,"Child, early and forced marriage in times of crisis, including the COVID-19 pandemic :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.59,2021/10/08,Negative impact of the legacies of colonialism on the enjoyment of human rights :amendment /Human Rights Council at its 48th session
A/HRC/48/L.60,2021/10/08,Negative impact of the legacies of colonialism on the enjoyment of human rights :amendment /Human Rights Council at its 48th session
A/HRC/48/L.63,2021/10/08,Question of the death penalty :amendment /Human Rights Council at its 48th session
A/HRC/48/L.64,2021/10/08,Question of the death penalty :amendment /Human Rights Council at its 48th session
A/HRC/48/L.65,2021/10/08,Question of the death penalty :amendment /Human Rights Council at its 48th session
A/HRC/48/L.66,2021/10/08,Question of the death penalty :amendment /Human Rights Council at its 48th session
A/HRC/48/L.33,2021/10/08,"The human right to a clean, healthy and sustainable environment :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.34,2021/10/08,"The human right to a clean, healthy and sustainable environment :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.35,2021/10/08,"The human right to a clean, healthy and sustainable environment :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.36,2021/10/08,"The human right to a clean, healthy and sustainable environment :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.37,2021/10/08,"The human right to a clean, healthy and sustainable environment :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.38,2021/10/08,"The human right to a clean, healthy and sustainable environment :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.39,2021/10/08,"The human right to a clean, healthy and sustainable environment :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.40,2021/10/08,"The human right to a clean, healthy and sustainable environment :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.41,2021/10/08,"The human right to a clean, healthy and sustainable environment :amendment /Human Rights Council at its 48th session"
A/HRC/48/L.42,2021/10/08,"The human right to a clean, healthy and sustainable environment :amendment /Human Rights Council at its 48th session"
A/HRC/RES/48/18,2021/10/11,"From rhetoric to reality : a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance :resolution /adopted by the Human Rights Council at its 48th session"
A/HRC/RES/S-33/1,2021/12/17,Situation of human rights in Ethiopia  :resolution /adopted by the Human Rights Council at its 33rd special session
A/HRC/RES/49/1,2022/03/04,Situation of human rights in Ukraine stemming from the Russian aggression :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/2,2022/03/31,Advancing human rights in South Sudan :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/3,2022/03/31,Promotion and protection of human rights in Nicaragua :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/4,2022/03/31,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem, and the obligation to ensure accountability and justice :resolution /adopted by the Human Rights Council at its 49th session"
A/HRC/RES/49/6,2022/03/31,The negative impact of unilateral coercive measures on the enjoyment of human rights :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/8,2022/03/31,Commemoration of the thirty-fifth anniversary of the Declaration on the Right to Development :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/15,2022/03/31,"Effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights :resolution /adopted by the Human Rights Council at its 49th session"
A/HRC/RES/49/18,2022/04/01,"Recognizing the contribution of human rights defenders, including women human rights defenders, in conflict and post-conflict situations, to the enjoyment and realization of human rights :resolution /adopted by the Human Rights Council at its 49th session"
A/HRC/RES/49/19,2022/04/01,"Promoting and protecting economic, social and cultural rights within the context of addressing inequalities in the recovery from the COVID-19 pandemic :resolution /adopted by the Human Rights Council at its 49th session"
A/HRC/RES/49/24,2022/04/01,Situation of human rights in the Islamic Republic of Iran :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/26,2022/04/01,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/27,2022/04/01,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/28,2022/04/01,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/29,2022/04/01,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 49th session"
A/HRC/RES/49/30,2022/04/01,Human rights in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/RES/49/33,2022/04/01,Cooperation with Georgia :resolution /adopted by the Human Rights Council at its 49th session
A/HRC/49/L.46,2022/04/01,Rights of the child: realizing the rights of the child and family reunification :amendment /Human Rights Council at its 49th session
A/HRC/49/L.47,2022/04/01,Rights of the child: realizing the rights of the child and family reunification :amendment /Human Rights Council at its 49th session
A/HRC/49/L.36,2022/04/01,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 49th session
A/HRC/49/L.37,2022/04/01,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 49th session
A/HRC/RES/S-34/1,2022/05/12,The deteriorating human rights situation in Ukraine stemming from the Russian aggression  :resolution /adopted by the Human Rights Council at its 34th special session
A/HRC/RES/50/2,2022/07/07,Situation of human rights in Eritrea :resolution /adopted by the Human Rights Council at its 50th session
A/HRC/RES/50/4,2022/07/07,Enhancement of international cooperation in the field of human rights :resolution /adopted by the Human Rights Council at its 50th session
A/HRC/RES/50/8,2022/07/07,Human rights and international solidarity :resolution /adopted by the Human Rights Council at its 50th session
A/HRC/RES/50/10,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :resolution /adopted by the Human Rights Council at its 50th session
A/HRC/50/L.48,2022/07/07,"Mandate of Special Rapporteur on violence against women and girls, its causes and its consequences :amendment /Human Rights Council at its 50th session"
A/HRC/50/L.25,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.26,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.27,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.28,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.29,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.30,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.31,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.32,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.33,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.34,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.35,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.36,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/50/L.37 as orally revised,2022/07/07,Mandate of Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 50th session
A/HRC/RES/50/19,2022/07/08,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 50th session
A/HRC/RES/50/20,2022/07/08,Situation of human rights in Belarus :resolution /adopted by the Human Rights Council at its 50th session
A/HRC/50/L.38,2022/07/08,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 50th session
A/HRC/50/L.39,2022/07/08,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 50th session
A/HRC/50/L.40,2022/07/08,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 50th session
A/HRC/50/L.43,2022/07/08,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 50th session
A/HRC/50/L.45,2022/07/08,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 50th session
A/HRC/50/L.46,2022/07/08,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 50th session
A/HRC/50/L.47,2022/07/08,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 50th session
A/HRC/50/L.56,2022/07/08,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 50th session
A/HRC/50/L.57,2022/07/08,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 50th session
A/HRC/50/L.58,2022/07/08,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 50th session
A/HRC/50/L.59,2022/07/08,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 50th session
A/HRC/50/L.61,2022/07/08,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 50th session
A/HRC/RES/51/1,2022/10/06,"Promoting reconciliation, accountability and human rights in Sri Lanka :resolution /adopted by the Human Rights Council at its 51st session"
A/HRC/RES/51/7,2022/10/06,The right to development :resolution /adopted by the Human Rights Council at its 51st session
A/HRC/RES/51/11,2022/10/06,Promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 51st session
A/HRC/RES/51/13,2022/10/06,Mandate of the Working Group on the use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination :resolution /adopted by the Human Rights Council at its 51st session
A/HRC/51/L.43,2022/10/06,Arbitrary detention :amendment /Human Rights Council at its 51st session
A/HRC/51/L.44,2022/10/06,Arbitrary detention :amendment /Human Rights Council at its 51st session
A/HRC/RES/51/20,2022/10/07,Situation of human rights in Afghanistan :resolution /adopted by the Human Rights Council at its 51st session
A/HRC/RES/51/25,2022/10/07,Situation of human rights in the Russian Federation :resolution /adopted by the Human Rights Council at its 51st session
A/HRC/RES/51/26,2022/10/07,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 51st session
A/HRC/RES/51/27,2022/10/07,Situation of human rights in Ethiopia :resolution /adopted by the Human Rights Council at its 51st session
A/HRC/RES/51/28,2022/10/07,Situation of human rights in Burundi :resolution /adopted by the Human Rights Council at its 51st session
A/HRC/RES/51/29,2022/10/07,Situation of human rights in the Bolivarian Republic of Venezuela :resolution /adopted by the Human Rights Council at its 51st session
A/HRC/RES/51/32,2022/10/07,"From rhetoric to reality : a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance :resolution /adopted by the Human Rights Council at its 51st session"
A/HRC/51/L.49,2022/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 51st session
A/HRC/51/L.50,2022/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 51st session
A/HRC/51/L.51,2022/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 51st session
A/HRC/51/L.52,2022/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 51st session
A/HRC/51/L.53,2022/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 51st session
A/HRC/51/L.54,2022/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 51st session
A/HRC/51/L.64,2022/10/07,Human rights and transitional justice :amendment /Human Rights Council at its 51st session
A/HRC/51/L.66,2022/10/07,Human rights and transitional justice :amendment /Human Rights Council at its 51st session
A/HRC/RES/S-35/1,2022/11/24,Deteriorating situation of human rights in the Islamic Republic of Iran :resolution /adopted by the Human Rights Council at its 35th special session
A/HRC/RES/52/1,2023/04/03,Advancing human rights in South Sudan :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/RES/52/2,2023/04/03,Promotion and protection of human rights in Nicaragua :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/RES/52/3,2023/04/03,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem, and the obligation to ensure accountability and justice :resolution /adopted by the Human Rights Council at its 52nd session"
A/HRC/RES/52/13,2023/04/03,The negative impact of unilateral coercive measures on the enjoyment of human rights :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/RES/52/17,2023/04/03,"Mandate of Independent Expert on the effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights :resolution /adopted by the Human Rights Council at its 52nd session"
A/HRC/RES/52/21,2023/04/03,"The negative impact of the non-repatriation of funds of illicit origin to the countries of origin on the enjoyment of human rights, and the importance of improving international cooperation :resolution /adopted by the Human Rights Council at its 52nd session"
A/HRC/RES/52/27,2023/04/04,Situation of human rights in the Islamic Republic of Iran :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/RES/52/29,2023/04/04,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/RES/52/30,2023/04/04,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/RES/52/32,2023/04/04,Situation of human rights in Ukraine stemming from the Russian aggression :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/RES/52/33,2023/04/04,Human rights in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/RES/52/34,2023/04/04,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/RES/52/35,2023/04/04,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 52nd session"
A/HRC/RES/52/37,2023/04/04,Mandate of the Intergovernmental Working Group on the Effective Implementation of the Durban Declaration and Programme of Action :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/RES/52/40,2023/04/04,Cooperation with Georgia :resolution /adopted by the Human Rights Council at its 52nd session
A/HRC/52/L.64,2023/04/04,"The human right to a clean, healthy and sustainable environment  :amendment /Human Rights Council at its 52nd session"
A/HRC/52/L.47,2023/04/04,Contribution of the Human Rights Council with regard to the human rights implications of drug policy :amendment /Human Rights Council at its 52nd session
A/HRC/52/L.48,2023/04/04,Contribution of the Human Rights Council with regard to the human rights implications of drug policy :amendment /Human Rights Council at its 52nd session
A/HRC/52/L.50,2023/04/04,Contribution of the Human Rights Council with regard to the human rights implications of drug policy :amendment /Human Rights Council at its 52nd session
A/HRC/52/L.51,2023/04/04,Contribution of the Human Rights Council with regard to the human rights implications of drug policy :amendment /Human Rights Council at its 52nd session
A/HRC/52/L.53,2023/04/04,Contribution of the Human Rights Council with regard to the human rights implications of drug policy :amendment /Human Rights Council at its 52nd session
A/HRC/52/L.58,2023/04/04,Contribution of the Human Rights Council with regard to the human rights implications of drug policy :amendment /Human Rights Council at its 52nd session
A/HRC/52/L.59,2023/04/04,Contribution of the Human Rights Council with regard to the human rights implications of drug policy :amendment /Human Rights Council at its 52nd session
A/HRC/52/L.60,2023/04/04,Contribution of the Human Rights Council with regard to the human rights implications of drug policy :amendment /Human Rights Council at its 52nd session
A/HRC/52/L.61,2023/04/04,Contribution of the Human Rights Council with regard to the human rights implications of drug policy :amendment /Human Rights Council at its 52nd session
A/HRC/RES/S-36/1,2023/05/11,The human rights impact of the ongoing conflict in the Sudan :resolution /adopted by the Human Rights Council at its 36th special session
A/HRC/RES/53/1,2023/07/12,"Countering religious hatred constituting incitement to discrimination, hostility or violence :resolution /adopted by the Human Rights Council at its 53rd session"
A/HRC/RES/53/2,2023/07/12,Situation of human rights in Eritrea :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/RES/53/5,2023/07/12,Mandate of Independent Expert on human rights and international solidarity :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/RES/53/11,2023/07/12,Enhancement of international cooperation in the field of human rights :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/RES/53/18,2023/07/13,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/RES/53/19,2023/07/13,Situation of human rights in Belarus :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/RES/53/22,2023/07/13,"Enhancement of technical cooperation and capacity-building in the field of human rights in Colombia to implement the recommendations of the Commission for the Clarification of Truth, Coexistence and Non-Repetition :resolution /adopted by the Human Rights Council at its 53rd session"
A/HRC/53/L.31,2023/07/13,"Child, early and forced marriage: ending and preventing forced marriage :amendment /Human Rights Council at its 53rd session"
A/HRC/53/L.32,2023/07/13,"Child, early and forced marriage: ending and preventing forced marriage :amendment /Human Rights Council at its 53rd session"
A/HRC/53/L.41,2023/07/13,"Child, early and forced marriage: ending and preventing forced marriage :amendment /Human Rights Council at its 53rd session"
A/HRC/53/L.45,2023/07/13,"Child, early and forced marriage: ending and preventing forced marriage :amendment /Human Rights Council at its 53rd session"
A/HRC/53/L.42,2023/07/13,"Child, early and forced marriage: ending and preventing forced marriage :amendment /Human Rights Council at its 53rd session"
A/HRC/RES/53/25,2023/07/14,Implementation of Human Rights Council resolution 31/36 :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/RES/53/28,2023/07/14,The contribution of development to the enjoyment of all human rights :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/RES/53/30,2023/07/14,Cooperation with and assistance to Ukraine in the field of human rights :resolution /adopted by the Human Rights Council at its 53rd session
A/HRC/53/L.33,2023/07/14,Accelerating efforts to eliminate all forms of violence against women and girls: preventing and responding to all forms of violence against women and girls in criminal justice detention :amendment /Human Rights Council at its 53rd session
A/HRC/53/L.40,2023/07/14,Accelerating efforts to eliminate all forms of violence against women and girls: preventing and responding to all forms of violence against women and girls in criminal justice detention :amendment /Human Rights Council at its 53rd session
A/HRC/53/L.43,2023/07/14,Accelerating efforts to eliminate all forms of violence against women and girls: preventing and responding to all forms of violence against women and girls in criminal justice detention :amendment /Human Rights Council at its 53rd session
A/HRC/RES/54/2,2023/10/11,Responding to the human rights and humanitarian crisis caused by the ongoing armed conflict in the Sudan :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/3,2023/10/11,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determinationresolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/4,2023/10/11,Mandate of Independent Expert on the promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/9,2023/10/11,Working Group on the rights of peasants and other people working in rural areas :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/15,2023/10/11,Human rights and unilateral coercive measures :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/18,2023/10/12,The right to development :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/20,2023/10/12,Situation of human rights in Burundi :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/23,2023/10/12,Situation of human rights in the Russian Federation :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/RES/54/27,2023/10/12,"From rhetoric to reality : a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance :resolution /adopted by the Human Rights Council at its 54th session"
A/HRC/54/L.40,2023/10/12,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 54th session
A/HRC/54/L.41,2023/10/12,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 54th session
A/HRC/54/L.42,2023/10/12,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 54th session
A/HRC/54/L.43,2023/10/12,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 54th session
A/HRC/54/L.47,2023/10/12,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 54th session
A/HRC/RES/54/35,2023/10/13,Question of the death penalty :resolution /adopted by the Human Rights Council at its 54th session
A/HRC/54/L.36,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.39,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.48,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.49,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.50,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.51,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/54/L.52,2023/10/13,Question of the death penalty :amendment /Human Rights Council at its 54th session
A/HRC/RES/55/1,2024/04/03,Advancing human rights in South Sudan :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/6,2024/04/03,"Effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights :resolution /adopted by the Human Rights Council at its 55th session"
A/HRC/RES/55/7,2024/04/03,The negative impact of unilateral coercive measures on the enjoyment of human rights :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/14,2024/04/04,"Combating discrimination, violence and harmful practices against intersex persons :resolution /adopted by the Human Rights Council at its 55th session"
A/HRC/RES/55/19,2024/04/04,Situation of human rights in the Islamic Republic of Iran :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/22,2024/04/04,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/23,2024/04/04,Situation of human rights in Ukraine stemming from the Russian aggression :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/27,2024/04/04,Situation of human rights in Belarus :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/28,2024/04/05,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem, and the obligation to ensure accountability and justice :resolution /adopted by the Human Rights Council at its 55th session"
A/HRC/RES/55/30,2024/04/05,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/31,2024/04/05,Human rights in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 55th session
A/HRC/RES/55/32,2024/04/05,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 55th session"
A/HRC/55/L.37,2024/04/05,Rights of the child: realizing the rights of the child and inclusive social protection :amendment /Human Rights Council at its 55th session
A/HRC/55/L.39,2024/04/05,Rights of the child: realizing the rights of the child and inclusive social protection :amendment /Human Rights Council at its 55th session
A/HRC/55/L.42,2024/04/05,Rights of the child: realizing the rights of the child and inclusive social protection :amendment /Human Rights Council at its 55th session
A/HRC/55/L.41,2024/04/05,Rights of the child: realizing the rights of the child and inclusive social protection :amendment /Human Rights Council at its 55th session
A/HRC/RES/56/2,2024/07/10,Enhancement of international cooperation in the field of human rights :resolution /adopted by the Human Rights Council at its 56th session
A/HRC/RES/56/4,2024/07/10,Human rights and international solidarity :resolution /adopted by the Human Rights Council at its 56th session
A/HRC/56/L.39,2024/07/10,"Open-ended Intergovernmental Working Group on an optional protocol to the Convention on the Rights of the Child on the rights to early childhood education, free pre-primary education, and free secondary edu :amendment /Human Rights Council at its 56th session"
A/HRC/56/L.40,2024/07/10,"Open-ended Intergovernmental Working Group on an optional protocol to the Convention on the Rights of the Child on the rights to early childhood education, free pre-primary education, and free secondary edu :amendment /Human Rights Council at its 56th session"
A/HRC/RES/56/18,2024/07/11,Promoting and protecting the enjoyment of human rights by seafarers :resolution /adopted by the Human Rights Council at its 56th session
A/HRC/RES/56/17,2024/07/11,Situation of human rights in Eritrea :resolution /adopted by the Human Rights Council at its 56th session
A/HRC/RES/56/L.35,2024/07/11,Technology-facilitated gender-based violence :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.36,2024/07/11,Technology-facilitated gender-based violence :amendment /Human Rights Council at its 56th session
A/HRC/56/L.41,2024/07/11,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 56th session
A/HRC/56/L.42,2024/07/11,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 56th session
A/HRC/56/L.44,2024/07/11,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 56th session
A/HRC/56/L.45,2024/07/11,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/20,2024/07/12,Human rights in the context of HIV and AIDS :resolution /adopted by the Human Rights Council at its 56th session
A/HRC/RES/56/21,2024/07/12,Accelerating progress towards preventing adolescent girls’ pregnancy :resolution /adopted by the Human Rights Council at its 56th session
A/HRC/56/L.29,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.31,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.32,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.33,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.34,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.30,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/56/L.46,2024/07/12,Elimination of all forms of discrimination against women and  girls :amendment /Human Rights Council at its 56th session
A/HRC/56/L.47,2024/07/12,Elimination of all forms of discrimination against women and  girls :amendment /Human Rights Council at its 56th session
A/HRC/56/L.48,2024/07/12,Elimination of all forms of discrimination against women and  girls :amendment /Human Rights Council at its 56th session
A/HRC/56/L.49,2024/07/12,Elimination of all forms of discrimination against women and  girls :amendment /Human Rights Council at its 56th session
A/HRC/56/L.51,2024/07/12,Elimination of all forms of discrimination against women and  girls :amendment /Human Rights Council at its 56th session
A/HRC/RES/57/2,2024/10/09,Responding to the human rights and humanitarian crisis caused by the ongoing armed conflict in the Sudan :resolution /adopted by the Human Rights Council at its 57th session
A/HRC/RES/57/7,2024/10/09,Promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 57th session
A/HRC/RES/57/8,2024/10/09,Use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination :resolution /adopted by the Human Rights Council at its 57th session
A/HRC/RES/57/19,2024/10/10,The right to development  :resolution /adopted by the Human Rights Council at its 57th session
A/HRC/RES/57/20,2024/10/10,Situation of human rights in the Russian Federation :resolution /adopted by the Human Rights Council at its 57th session
A/HRC/RES/57/21,2024/10/10,Situation of human rights in the Syrian Arab Republic  :resolution /adopted by the Human Rights Council at its 57th session
A/HRC/RES/57/22,2024/10/10,Situation of human rights in Burundi :resolution /adopted by the Human Rights Council at its 57th session
